category,title,text,text_clean,pos,text_clean_pos
Sports,TENTATIVE TOOMER,"Amani Toomer sat on the sidelines a second straight day with a strained hamstring, in jeopardy of missing a game for the first time since his rookie season of 1996.",amani toomer sat sideline second straight day strained hamstring jeopardy missing game first time since rookie season 1996,JJ NN VBD IN DT NNS DT JJ JJ NN IN DT JJ NN IN NN IN VBG DT NN IN DT JJ NN IN PRP$ NN NN IN CD,amani_JJ toomer_NN sat_VBD sideline_NNS second_JJ straight_JJ day_NN strained_JJ hamstring_NN jeopardy_NN missing_VBG game_NN first_JJ time_NN since_IN rookie_NN season_NN 1996_CD
Sports,No finishing kick left for Pappas,"ATHENS -- Tom Pappas, a US gold medal favorite in the decathlon, saw his quest for an Olympic crown dashed yesterday by a serious foot injury that forced him to withdraw from the pole vault portion of the 10-event competition.",athens tom pappa u gold medal favorite decathlon saw quest olympic crown dashed yesterday serious foot injury forced withdraw pole vault portion 10event competition,NNS VBP VB DT PRP NN JJ NN IN DT NN VBD PRP$ NN IN DT JJ NN VBN NN IN DT JJ NN NN WDT VBD PRP TO VB IN DT NN NN NN IN DT CD NN,athens_NNS tom_VBP pappa_VB u_PRP gold_NN medal_JJ favorite_NN decathlon_NN saw_VBD quest_NN olympic_JJ crown_NN dashed_VBN yesterday_NN serious_JJ foot_NN injury_NN forced_VBD withdraw_VB pole_NN vault_NN portion_NN 10event_CD competition_NN
Sports,AD says university did nothing wrong,Ohio State wants to interview former players who have corroborated Maurice Clarett #39;s allegations of improprieties within the football program.,ohio state want interview former player corroborated maurice clarett 39s allegation impropriety within football program,JJ NN VBZ TO NN JJ NNS WP VBP VBN NN NN CD NNS IN NNS IN DT NN NN,ohio_JJ state_NN want_VBZ interview_NN former_JJ player_NNS corroborated_VBN maurice_NN clarett_NN 39s_CD allegation_NNS impropriety_NNS within_IN football_NN program_NN
Sports,Sorenstam Leads ADT Championship by Three (AP),AP - Annika Sorenstam felt as if she had hit a wall in the ADT championship.,ap annika sorenstam felt hit wall adt championship,NN FW NN VBD IN IN PRP VBD VBN DT NN IN DT NN NN,ap_NN annika_FW sorenstam_NN felt_VBD hit_VBN wall_NN adt_NN championship_NN
Sports,"Right now, it #39;s not good to be the Kings","The names and the faces are pretty much the same. They look like the Sacramento Kings, wear the same uniforms, and Rick Adelman is still their coach.",name face pretty much look like sacramento king wear uniform rick adelman still coach,DT NNS CC DT VBZ VBP RB RB DT JJ PRP VBP IN DT JJ NNS VBP DT JJ NNS CC JJ NN VBZ RB PRP$ NN,name_NNS face_VBZ pretty_RB much_RB look_VBP like_IN sacramento_JJ king_NNS wear_VBP uniform_NNS rick_JJ adelman_NN still_RB coach_NN
Sports,Lewis (37) is superman for Sonics,"Rashard Lewis scored a season-high 37 points, and SuperSonics improved to 18-4 with a 108-93 win over the Los Angeles Lakers last night in Seattle.",rashard lewis scored seasonhigh 37 point supersonics improved 184 10893 win los angeles lakers last night seattle,NN NN VBD DT JJ CD NNS CC NNS VBN TO CD IN DT CD NN IN DT JJ VBZ NNS JJ NN IN NN,rashard_NN lewis_NN scored_VBD seasonhigh_JJ 37_CD point_NNS supersonics_NNS improved_VBN 184_CD 10893_CD win_NN los_JJ angeles_VBZ lakers_NNS last_JJ night_NN seattle_NN
Sports,Minardi auction in November,"Minardi team boss, Paul Stoddart, will be auctioning not only F1 memorabilia, but also equipment used by his UK Research and Development team.",minardi team bos paul stoddart auctioning f1 memorabilia also equipment used uk research development team,NN NN NN NN NN MD VB VBG RB RB JJ NNS CC RB NN VBN IN PRP$ JJ NN CC NN NN,minardi_NN team_NN bos_NN paul_NN stoddart_NN auctioning_VBG f1_JJ memorabilia_NNS also_RB equipment_NN used_VBN uk_JJ research_NN development_NN team_NN
Sports,"No. 3 Georgia Tech 60, Illinois-Chicago 59","Will Bynum might have had to find his own way home if No. 3 Georgia Tech had let this one get away. Luke Schenscher made a pair of free throws with 25.9 seconds left, BJ Elder made three 3-pointers ",bynum might find way home 3 georgia tech let one get away luke schenscher made pair free throw 259 second left bj elder made three 3pointers,MD VB MD VB VBN TO VB PRP$ JJ NN NN IN DT CD NN NN VBD VBN DT CD VB RB JJ NN VBD DT NN IN JJ NNS IN CD NNS VBD JJ NN VBD CD NNS,bynum_VB might_MD find_VB way_NN home_NN 3_CD georgia_NN tech_NN let_VBN one_CD get_VB away_RB luke_JJ schenscher_NN made_VBD pair_NN free_JJ throw_NNS 259_CD second_NNS left_VBD bj_JJ elder_NN made_VBD three_CD 3pointers_NNS
Sports,UNDATED: 10 assists.,Alana Beard had 23 points and nine rebounds to help Washington lock up a playoff spot. Washington (17-16) overcame an 11-point halftime deficit to win its fifth in a row and seventh in 10 games without Chamique Holdsclaw.,alana beard 23 point nine rebound help washington lock playoff spot washington 1716 overcame 11point halftime deficit win fifth row seventh 10 game without chamique holdsclaw,RB NN VBD CD NNS CC CD NNS TO VB NN VBZ RP DT NN NN NN CD NN DT CD NN NN TO VB PRP$ NN IN DT NN CC NN IN CD NNS IN NN NN,alana_RB beard_NN 23_CD point_NNS nine_CD rebound_NNS help_VB washington_NN lock_VBZ playoff_NN spot_NN washington_NN 1716_CD overcame_NN 11point_CD halftime_NN deficit_NN win_VB fifth_NN row_NN seventh_NN 10_CD game_NNS without_IN chamique_NN holdsclaw_NN
Sports,Another Bad Handoff Dooms U.S. Relay Team (AP),"AP - Maurice Greene grabbed the baton and accelerated toward the finish, blowing past a Nigerian and reeling in Britain's Mark Lewis-Francis. But even the self-proclaimed greatest sprinter of all time could not make up for a sloppy handoff earlier in the race Saturday, and his chest crossed the line just a hair behind the Brit's. The Americans were forced to settle for silver by an excruciating hundredth of a second.",ap maurice greene grabbed baton accelerated toward finish blowing past nigerian reeling britain mark lewisfrancis even selfproclaimed greatest sprinter time could make sloppy handoff earlier race saturday chest crossed line hair behind brit american forced settle silver excruciating hundredth second,JJ NN NN VBD DT NN CC VBD IN DT NN NN IN DT JJ CC VBG IN NNS JJ NN CC RB DT VBN JJS NN IN DT NN MD RB VB RP IN DT JJ NN RBR IN DT NN NN CC PRP$ NN VBD DT NN RB DT NN IN DT NNS DT NNS VBD VBN TO VB IN NN IN DT VBG NN IN DT JJ,ap_JJ maurice_NN greene_NN grabbed_VBD baton_NN accelerated_VBD toward_IN finish_NN blowing_NN past_IN nigerian_JJ reeling_VBG britain_NNS mark_JJ lewisfrancis_NN even_RB selfproclaimed_VBN greatest_JJS sprinter_NN time_NN could_MD make_VB sloppy_JJ handoff_NN earlier_RBR race_NN saturday_NN chest_NN crossed_VBD line_NN hair_NN behind_IN brit_NNS american_NNS forced_VBN settle_VB silver_NN excruciating_VBG hundredth_NN second_JJ
Sports,NHL: Pucks iced,"The National Hockey League shut down at midnight Wednesday night, locking out players from training camps and signaling that owners are willing to cancel the ",national hockey league shut midnight wednesday night locking player training camp signaling owner willing cancel,DT JJ NN NN VBD RB IN NN NN NN VBG RP NNS IN VBG NNS CC VBG IN NNS VBP JJ TO VB DT,national_JJ hockey_NN league_NN shut_VBD midnight_NN wednesday_NN night_NN locking_VBG player_NNS training_VBG camp_NNS signaling_VBG owner_NNS willing_JJ cancel_VB
Sports,Cardinals Reach Third NLCS in Five Years (AP),AP - Another round of playoffs is giving Scott Rolen a chance to get his timing back.,ap another round playoff giving scott rolen chance get timing back,NN DT NN IN NNS VBZ VBG JJ NN DT NN TO VB PRP$ NN RP,ap_NN another_DT round_NN playoff_NNS giving_VBG scott_JJ rolen_NN chance_NN get_VB timing_NN back_RP
Sports,Aragones Causes More Controversy,Spain coach Luis Aragones has risked further uproar with an attempt to repair the damage caused by his racist comments about Thierry Henry.,spain coach luis aragones risked uproar attempt repair damage caused racist comment thierry henry,JJ NN NN NNS VBZ VBN JJ NN IN DT NN TO VB DT NN VBN IN PRP$ NN NNS IN NN NN,spain_JJ coach_NN luis_NN aragones_NNS risked_VBN uproar_NN attempt_NN repair_VB damage_NN caused_VBN racist_NN comment_NNS thierry_NN henry_NN
Sports,Green Bay Packers,"LANDOVER, Maryland (Ticker) -- The Green Bay Packers did not wait long to take advantage of some good fortune. Cornerback Al Harris intercepted Mark Brunell one play after the Washington Redskins  #39; potential ",landover maryland ticker green bay packer wait long take advantage good fortune cornerback al harris intercepted mark brunell one play washington redskin 39 potential,RB NN NN DT JJ NN NNS VBD RB VB RB TO VB NN IN DT JJ NN NN NN NN VBD NN NN CD NN IN DT NN VBZ CD JJ,landover_RB maryland_NN ticker_NN green_JJ bay_NN packer_NNS wait_VB long_RB take_VB advantage_NN good_JJ fortune_NN cornerback_NN al_NN harris_NN intercepted_VBD mark_NN brunell_NN one_CD play_NN washington_NN redskin_VBZ 39_CD potential_JJ
Sports,Revelations should cast Thomas in a different light,"The news is not so much shocking as sad. Surely, everyone whose eyes were open suspected that Jason Giambi and Barry Bonds had been using performance-enhancing drugs for many years.",news much shocking sad surely everyone whose eye open suspected jason giambi barry bond using performanceenhancing drug many year,DT NN VBZ RB RB JJ NN IN JJ RB NN WP$ NNS VBD JJ VBN IN NN NN CC NN NNS VBD VBN VBG VBG NNS IN JJ NNS,news_NN much_JJ shocking_NN sad_JJ surely_RB everyone_NN whose_WP$ eye_NNS open_JJ suspected_VBN jason_NN giambi_NN barry_NN bond_NNS using_VBG performanceenhancing_VBG drug_NNS many_JJ year_NNS
Sports,Lightning Get Rings in Private Ceremony (AP),AP - It should have been an occasion for the Tampa Bay Lightning to bask one more time in the glow of winning the Stanley Cup.,ap occasion tampa bay lightning bask one time glow winning stanley cup,IN PRP MD VB VBN DT NN IN DT NN NN VBG TO VB CD JJR NN IN DT NN IN VBG DT NN NN,ap_IN occasion_NN tampa_NN bay_NN lightning_VBG bask_VB one_CD time_NN glow_NN winning_VBG stanley_NN cup_NN
Sports,Starcraft on mission with rails barrier,STARCRAFT #39;s shaky hold on favouritism for Saturday #39;s \$3 million WS Cox Plate was further destabilised when he drew barrier one in the final field of 13 acceptors yesterday.,starcraft 39s shaky hold favouritism saturday 39s 3 million w cox plate destabilised drew barrier one final field 13 acceptor yesterday,NN CD JJ NN IN NN IN JJ CD CD CD NN NN NN VBD RBR VBD WRB PRP VBD RP CD IN DT JJ NN IN CD NNS NN,starcraft_NN 39s_CD shaky_JJ hold_NN favouritism_NN saturday_JJ 39s_CD 3_CD million_CD w_NN cox_NN plate_NN destabilised_VBD drew_VBD barrier_RP one_CD final_JJ field_NN 13_CD acceptor_NNS yesterday_NN
Sports,Gavaskar To Help Struggling Indian Batsmen,"Bangalore, Oct. 5 (NNN): Countrys former skipper and batting great Sunil Manohar Gavaskar will assist India #39;s out-of-form batsmen in the Test series against Australia kick-starting here from tomorrow.",bangalore oct 5 nnn country former skipper batting great sunil manohar gavaskar assist india 39s outofform batsman test series australia kickstarting tomorrow,RB JJ CD JJ NN JJ NN CC NN JJ JJ NN NN MD VB JJ CD JJ NNS IN DT NN NN IN JJ VBG RB IN NN,bangalore_RB oct_JJ 5_CD nnn_JJ country_NN former_JJ skipper_NN batting_NN great_JJ sunil_JJ manohar_NN gavaskar_NN assist_VB india_JJ 39s_CD outofform_JJ batsman_NNS test_NN series_NN australia_JJ kickstarting_VBG tomorrow_NN
Sports,Larkin Seems Unlikely,The likelihood of Barry Larkin playing for the Nationals appears dim following a meeting between Bowden and Larkin's agent.,likelihood barry larkin playing national appears dim following meeting bowden larkins agent,DT NN IN NN FW NN IN DT NNS VBZ JJ VBG DT NN IN NN CC VBZ NN,likelihood_NN barry_NN larkin_FW playing_NN national_NNS appears_VBZ dim_JJ following_VBG meeting_NN bowden_NN larkins_VBZ agent_NN
Sports,Terps Falter Again,"Maryland men's soccer team loses in the semifinals of the NCAA tournament for the third straight year, this time 3-2 to Indiana in overtime.",maryland men soccer team loses semifinal ncaa tournament third straight year time 32 indiana overtime,NN NNS VBP NN NNS IN DT NNS IN DT JJ NN IN DT JJ JJ NN DT NN CD TO VB IN NN,maryland_NN men_NNS soccer_VBP team_NN loses_NNS semifinal_NNS ncaa_JJ tournament_NN third_JJ straight_JJ year_NN time_NN 32_CD indiana_VB overtime_NN
Sports,Ex-Nebraska coach Solich hired to turn around Ohio University,"Former Nebraska coach Frank Solich was introduced on Thursday as Ohio #39;s new football coach, returning to the state where he grew up and promising to rebuild a program that went just 11-35 in the past four years.",former nebraska coach frank solich introduced thursday ohio 39s new football coach returning state grew promising rebuild program went 1135 past four year,JJ NN NN VBD NN VBD VBN IN NN IN $ CD JJ NN NN VBG TO DT NN WRB PRP VBD RB CC VBG TO VB DT NN WDT VBD RB CD IN DT JJ CD NNS,former_JJ nebraska_NN coach_NN frank_VBD solich_NN introduced_VBN thursday_NN ohio_$ 39s_CD new_JJ football_NN coach_NN returning_VBG state_NN grew_VBD promising_VBG rebuild_VB program_NN went_VBD 1135_CD past_JJ four_CD year_NNS
Sports,Kuznetsova beats Sharapova in all-Russian semifinal,"Wimbledon champion Maria Sharapova suffered a major defeat by newly US Open winner Svetlana Kuznetsova in the  quot;Russian Derby quot; semi-final of the 585,000 US dollars China Open WTA tour here on Saturday.",wimbledon champion maria sharapova suffered major defeat newly u open winner svetlana kuznetsova quotrussian derby quot semifinal 585000 u dollar china open wta tour saturday,JJ NN NNS VBP VBD DT JJ NN IN RB PRP JJ NN NN NN IN DT JJ NN JJ NN IN DT CD PRP NNS VBP JJ NN NN RB IN NN,wimbledon_JJ champion_NN maria_NNS sharapova_VBP suffered_VBD major_JJ defeat_NN newly_RB u_PRP open_JJ winner_NN svetlana_NN kuznetsova_NN quotrussian_JJ derby_NN quot_JJ semifinal_NN 585000_CD u_PRP dollar_NNS china_VBP open_JJ wta_NN tour_NN saturday_NN
Sports,Anaheim Angels Team Report - September 25,(Sports Network) - Jarrod Washburn tries to put the brakes on a personal three-game losing streak this evening when the Anaheim Angels continue their critical three-game series with the Oakland Athletics at Angel Stadium.,sport network jarrod washburn try put brake personal threegame losing streak evening anaheim angel continue critical threegame series oakland athletics angel stadium,NNS NN NN NN VBZ TO VB DT NNS IN DT JJ NN VBG NN DT NN WRB DT NN NNS VBP PRP$ JJ NN NN IN DT NN NNS IN JJ NN,sport_NNS network_NN jarrod_NN washburn_NN try_VBZ put_VB brake_NNS personal_JJ threegame_NN losing_VBG streak_NN evening_NN anaheim_NN angel_NNS continue_VBP critical_JJ threegame_NN series_NN oakland_NN athletics_NNS angel_JJ stadium_NN
Sports,Critical Keegan charged by the FA,"LONDON, England -- Manchester City manager Kevin Keegan has been charged by the Football Association with verbally abusing referee Steve Dunn after his side #39;s 4-3 defeat at Newcastle.",london england manchester city manager kevin keegan charged football association verbally abusing referee steve dunn side 39s 43 defeat newcastle,JJ NN RBR NN NN NN NN VBZ VBN VBN IN DT NN NN IN RB VBG JJ NNS NN IN PRP$ NN CD CD NN IN JJ,london_JJ england_NN manchester_RBR city_NN manager_NN kevin_NN keegan_NN charged_VBN football_NN association_NN verbally_RB abusing_VBG referee_JJ steve_NNS dunn_NN side_NN 39s_CD 43_CD defeat_NN newcastle_JJ
Sports,Closer Percival OKs \$12M Deal With Tigers,"DETROIT Nov 17, 2004 - Free agent Troy Percival and Detroit agreed Wednesday on a \$12 million, two-year contract, giving the Tigers two closers for their bullpen.",detroit nov 17 2004 free agent troy percival detroit agreed wednesday 12 million twoyear contract giving tiger two closer bullpen,JJ RB CD CD JJ NN NN NN CC NNS VBD NN IN DT CD CD JJ NN VBG DT NNS CD NNS IN PRP$ NN,detroit_JJ nov_RB 17_CD 2004_CD free_JJ agent_NN troy_NN percival_NN detroit_NNS agreed_VBD wednesday_NN 12_CD million_CD twoyear_JJ contract_NN giving_VBG tiger_NNS two_CD closer_NNS bullpen_NN
Sports,FACTBOX-Australia v Pakistan factbox,"Head-to-heads: The two teams have met 49 times since 1956-57. Australia hold the advantage with 21 victories while Pakistan have won 11, with 17 draws.",headtoheads two team met 49 time since 195657 australia hold advantage 21 victory pakistan 11 17 draw,NNS DT CD NNS VBP VBN CD NNS IN CD NNS VBP DT NN IN CD NNS IN NNS VBP VBN CD IN CD NNS,headtoheads_NNS two_CD team_NNS met_VBN 49_CD time_NNS since_IN 195657_CD australia_NNS hold_VBP advantage_NN 21_CD victory_NNS pakistan_NNS 11_CD 17_CD draw_NNS
